Time UTC,Time Year,Time Month,Time Week,Time Day of Year,Time Day of Month,Time Day of Week,Time Hour,Time Minute,SMP,Generation Total MW,Generation Renewable MW,Generation SNSP,CO2 Rate kg/hr,CO2 Intensity kg/MW,Generator Synchronised Total Capacity MW,Generator Flex. Upward MW,Generator Flex. Downward MW,Generator Largest Source MW,Source Hydro MW,Source Gas MW,Source Coal MW,Source Oil MW,Source Peat MW,Source Dist MW,Source Waste MW,Source Pumped Hydro MW,Wind Total MW,Wind Estimate Error MW,Wind Estimate Error %
1212402600,2008,6,23,154,2,1,11,30,142.08,4220.14,412.66,0.103314108,2067038.924,489.8034009,4576.5,2109.21,740.94,392.8,11.6,2241.64,929.5,160.8,338.22,0,0,102.38,401.06,52.61,135.995864
1212404400,2008,6,23,154,2,1,12,0,148.22,4244.196,418.596,0.104174265,2076831.432,489.3344774,4576.5,2126.91,723.24,392.96,11.46,2250.44,928.92,169.72,338.48,0,0,103.04,407.136,51.694,123.6609813
1212406200,2008,6,23,154,2,1,12,30,141.34,4226.836,417.756,0.104876555,2078487.374,491.7359875,4576.5,2107.89,742.26,392.32,12.06,2236.72,929.32,170.84,338.36,0,0,96.24,405.696,51.414,114.296512
1212408000,2008,6,23,154,2,1,13,0,117.52,4173.144,410.484,0.115534954,2061067.028,493.8883076,4576.5,2023.99,826.16,392.96,3.4,2183.94,926.14,146.8,338.34,0,0,92.38,407.084,53.886,104.1738357
1212409800,2008,6,23,154,2,1,13,30,152.15,4099.016,420.756,0.120457202,1980177.347,483.0860254,4576.5,1939.33,910.82,392.8,2.08,2191.84,874.24,97.78,338.5,0,0,100.82,418.676,49.664,90.25223523
1212411600,2008,6,23,154,2,1,14,0,126.38,4037.006,423.926,0.123087754,1945328.18,481.8739879,4576.5,1874.49,975.66,392.88,2.02,2164.08,863.96,74.16,338.22,0,0,97.66,421.906,51.914,85.46499185
1212413400,2008,6,23,154,2,1,14,30,123.54,3972.916,418.976,0.123897913,1929501.117,485.6637082,4576.5,1815.61,1034.54,391.84,1.8,2128.34,859.8,74.5,337.82,0,0,78.42,417.176,55.324,90.136531
1212415200,2008,6,23,154,2,1,15,0,118.67,3951.2,420.32,0.12511642,1932264.668,489.0323619,4572.5,1792.29,1057.86,391.36,0.96,2129.02,862.54,74.42,338.34,0,0,51.56,419.36,62.29,97.99417919
1212417000,2008,6,23,154,2,1,15,30,101.52,3946.118,422.738,0.12590551,1924630.537,487.7275684,4572.5,1778.19,1020.96,391.44,0.96,2121.88,861.34,74.5,338.92,0,0,51.68,421.778,62.822,93.25060488
1212418800,2008,6,23,154,2,1,16,0,101.52,3966.864,445.36,0.130909454,1906546.326,480.6180211,4572.5,1764.314,1034.836,391.6,1.06,2108.96,837.6,76.88,339.1,0,0,83.964,444.3,53.35,65.60905122
1212420600,2008,6,23,154,2,1,16,30,117.52,4036.722,467.562,0.134163809,1924611.884,476.7759297,4572.5,1829.27,969.88,390.72,1.06,2136.54,826.88,114.72,338.92,0,0,77.02,466.502,42.758,43.04164444
1212422400,2008,6,23,154,2,1,17,0,117.52,4116.52,470,0.132145599,1967585.953,477.973131,4572.5,1908.95,893.2,389.84,1.02,2151.42,859.9,123.78,339.56,0,0,96.86,468.98,62.14,55.07400514
1212424200,2008,6,23,154,2,1,17,30,152.15,4141.7,483.56,0.133254461,1973939.457,476.6012645,4572.5,1919.77,882.38,389.92,6.66,2162.22,860.84,124.26,339.06,0,0,96.76,476.9,68.25,55.02922798
1212426000,2008,6,23,154,2,1,18,0,127.24,4073.42,504.56,0.137658282,1948428.903,478.3275241,4572.5,1817.01,982.14,389.44,18.88,2118.5,850.58,120.94,338.36,0,0,65.42,485.68,79.42,54.27458484
1212427800,2008,6,23,154,2,1,18,30,138.43,3997.282,535.02,0.147760403,1872745.852,468.504812,4572.5,1729.712,1069.438,388,19.38,2087.32,809.54,81.92,338.46,0,0,70.022,515.64,78.47,47.08529597
1212429600,2008,6,23,154,2,1,19,0,84.91,3924.742,522.702,0.147429309,1832320.11,466.8638371,4409.5,1716.43,1202.72,388.4,19.08,2066.2,789.64,74.38,338.9,0,0,57.92,503.622,111.078,64.63246461
1212431400,2008,6,23,154,2,1,19,30,84.91,3856.24,496.24,0.144980603,1809316.656,469.1919216,4409.5,1674.07,1335.08,389.12,12.22,2049.66,764.68,74.5,338.72,0,0,57.38,484.02,118.26,75.80283315
1212433200,2008,6,23,154,2,1,20,0,84.91,3782.274,482.134,0.137169861,1790130.37,473.2947347,4409.5,1651.65,1357.5,389.44,1,2007.42,782.94,74.4,338.64,0,0,59.06,481.134,120.346,78.19397428
1212435000,2008,6,23,154,2,1,20,30,84.91,3760.54,480.56,0.136863323,1784590.802,474.5570589,4409.5,1635.29,1283.86,390.32,0.94,1990.7,784.72,74.5,338.56,0,0,56.44,479.62,113.87,76.16977156
1212436800,2008,6,23,154,2,1,21,0,84.91,3765.786,515.586,0.145952532,1775194.278,471.4007322,4409.5,1635.59,1283.56,391.84,0.96,1987.16,785.62,74.42,338.52,0,0,29.48,514.626,76.864,46.37681159
1212438600,2008,6,23,154,2,1,21,30,68.78,3768.9,505.12,0.141961846,1772837.216,470.3858462,4265.5,1669.39,1249.76,391.04,7.68,2015.42,786.1,74.36,338.5,0,0,11.8,497.44,90.18,58.07199433
1212440400,2008,6,23,154,2,1,22,0,68.78,3829.8,507.18,0.147172176,1808973.633,472.3415407,4265.5,1690.65,1231.5,390.72,18.54,2018.56,805.2,74.36,338.8,0,0,10.7,488.64,104.6,67.65847348
1212442200,2008,6,23,154,2,1,22,30,68.78,3715.802,497.962,0.151321841,1748085.607,470.446382,4265.5,1598.47,1110.68,391.52,10.74,1984.66,760.82,48.18,338.26,0,0,10.86,487.222,101.218,67.00915585
1212444000,2008,6,23,154,2,1,23,0,68.78,3532.998,504.258,0.163701763,1644194.166,465.382139,4192.5,1373.63,1335.52,391.84,0.9,1907.94,667.9,37.02,338.46,0,0,-32.94,503.358,72.512,46.48383912
1212445800,2008,6,23,154,2,1,23,30,68.78,3402.12,504.96,0.170246787,1557410.344,457.7764287,4046.5,1134.23,1431.92,392.16,0.84,1857.28,589.64,37.08,338.08,0,0,-145.28,504.12,70.78,44.87984275
1212447600,2008,6,23,154,2,1,0,0,65.18,3237.06,511.08,0.180775148,1453689.42,449.07707,4024.5,1002.79,1367.36,391.68,0.9,1753.56,521.9,37.16,338.36,0,0,-153.8,510.18,48.48,32.22118836
1212449400,2008,6,23,154,2,1,0,30,61.51,3071.582,503.782,0.18813823,1345781.347,438.139482,4024.5,915.81,1289.34,392.32,0.9,1710,407.18,37.28,338.34,0,0,-153.3,502.882,68.328,44.95677233
1212451200,2008,6,23,154,2,1,1,0,61.25,2997.74,503.12,0.192578409,1295259.552,432.0786834,3693.5,829.41,1375.74,391.36,0.88,1661.74,382.34,37.26,338.22,0,0,-202.78,502.24,77.17,44.34420342
1212453000,2008,6,23,154,2,1,1,30,58.93,2910.94,396.1,0.161501096,1302946.215,447.6032537,3693.5,813.47,1391.68,384,0.98,1679.34,384.54,37.18,338.78,0,0,-223.54,395.12,37.5,23.22700526
1212454800,2008,6,23,154,2,1,2,0,58.93,2850.34,370.5,0.155918241,1292960.657,453.6162904,3693.5,779.29,1425.86,361.12,1.08,1644.02,384.74,37.32,338.76,0,0,-221,369.42,22.37,15.57311427
1212456600,2008,6,23,154,2,1,2,30,58.93,2788.7,381.38,0.16327321,1275760.764,457.475083,3693.5,707.35,1598.8,331.92,1.06,1571.72,384.56,37.22,338.82,0,0,-220.16,380.32,10.08,6.762377566
1212458400,2008,6,23,154,2,1,3,0,57.68,2751.12,382.42,0.16592515,1267280.836,460.6417879,3693.5,668.93,1682.22,305.52,1,1532.58,384.98,37.36,338.72,0,0,-219.42,381.42,5.8,3.787878788
1212460200,2008,6,23,154,2,1,3,30,57.68,2735.776,393.116,0.170752284,1261641.759,461.16413,3693.5,643.55,1707.6,284.4,0.976,1506.5,384.9,37.32,338.94,0,0,-218.52,392.14,-4.78,-3.021682787
1212462000,2008,6,23,154,2,1,4,0,53.25,2740.32,409.38,0.176417353,1259220.586,459.5158909,3693.5,634.49,1716.66,270.72,1.02,1494.88,384.88,37.32,338.78,0,0,-217.24,408.36,-23.14,-14.04893449
1212463800,2008,6,23,154,2,1,4,30,49.01,2726.98,407.52,0.176598288,1256186.853,460.6512892,3671,623.41,1682.74,270.48,0.94,1483.32,384.92,37.3,338.92,0,0,-216.46,406.58,-23.61,-14.44434248
1212465600,2008,6,23,154,2,1,5,0,49.01,2690.806,391.146,0.172944463,1250501.331,464.7311368,3693.5,603.83,1702.32,270.4,0.846,1463.48,384.24,37.36,339.52,0,0,-216.36,390.3,-17.29,-11.04686452
1212467400,2008,6,23,154,2,1,5,30,57.68,2734.48,386.9,0.168536614,1265977.002,462.9680969,3693.5,653.01,1698.14,270.88,1.04,1507.86,387.3,37.42,340,0,0,-213.62,385.86,-0.27,-0.183767228
1212469200,2008,6,23,155,3,2,6,0,58.27,2930.9,363.16,0.149203316,1391108.559,474.6352858,4095.5,794.05,1767.1,364.56,0.92,1664.06,451.52,37.24,339.86,0,0,-213.64,362.24,17.48,12.15746279
1212471000,2008,6,23,155,3,2,6,30,60.82,3165.94,373.92,0.141468253,1498683.474,473.377093,4095.5,997.87,1799.28,395.36,1.04,1816.32,523.24,37.38,340.08,0,0,-187.64,372.88,19.84,13.781606
1212472800,2008,6,23,155,3,2,7,0,70.29,3460.14,487.82,0.162392273,1573895.372,454.8646505,4499.5,1295.93,1249.22,413.28,1,1975.26,531.82,47.04,339.78,0,0,-15.38,486.82,28.91,18.66425643
1212474600,2008,6,23,155,3,2,7,30,70.3,3831.782,526.62,0.156752133,1736151.79,453.0925272,4572.5,1519.772,1402.378,399.56,0.98,2173.78,629.52,74.76,339.74,0,0,12.362,525.64,31.51,20.50431105
1212476400,2008,6,23,155,3,2,8,0,76.94,4235.722,545.34,0.146223005,1932245.747,456.1786034,4572.5,1891.912,1081.238,419,0.98,2350.64,779.9,105.26,339.76,0,0,39.822,544.36,20.26,12.30937481
1212478200,2008,6,23,155,3,2,8,30,120.31,4410.8,589.96,0.152997189,2010534.468,455.8208188,4572.5,2012.13,961.02,435.44,0.92,2389.38,831.44,123.86,339.56,0,0,50.8,589.04,-22.54,-12.18971391
1212480000,2008,6,23,155,3,2,9,0,120.31,4550.94,604.9,0.149186761,2086209.61,458.4129016,4572.5,2147.97,825.18,439.12,1.02,2448.78,902.76,124.12,339.72,0,0,55.6,603.88,-34.57,-18.00192673
1212481800,2008,6,23,155,3,2,9,30,120.31,4624.308,619.168,0.149883615,2119767.356,458.3966631,4572.5,2206.61,856.54,439.08,1.06,2475.18,915.24,148.84,339.66,0,0,51.22,618.108,-49.56,-24.94463459
1212483600,2008,6,23,155,3,2,10,0,120.31,4610.768,625.128,0.14958636,2128965.073,461.7376265,4596.5,2187.13,876.02,444.6,10.48,2432.42,931,162.46,339.78,0,0,44.92,614.648,-45.84,-22.86284289
1212485400,2008,6,23,155,3,2,10,30,120.31,4645.82,653.44,0.153897482,2127882.202,458.0208018,4596.5,2193.77,869.38,447.02,13.46,2448.46,930.98,150.1,339.82,0,0,48.02,639.98,-70.35,-33.17691999
1212487200,2008,6,23,155,3,2,11,0,120.31,4662.04,649.02,0.152426835,2137320.205,458.4517089,4596.5,2214.41,848.74,445.8,13.48,2467.64,929.6,150.38,339.76,0,0,50.56,635.54,-63.18,-29.99287918
1212489000,2008,6,23,155,3,2,11,30,120.31,4686.24,667.48,0.155574618,2136025.729,455.80801,4596.5,2220.19,842.96,445.64,13.48,2476,926.14,150.24,339.7,0,0,51.62,654,-76.8,-35.34935101
1212490800,2008,6,23,155,3,2,12,0,120.31,4713.016,666.48,0.154470089,2152149.276,456.6395014,4596.5,2247.926,815.224,445.12,13.46,2491.72,926.88,161.9,339.92,0,0,51.116,653.02,-75.08,-34.57677075
1212492600,2008,6,23,155,3,2,12,30,120.31,4741.74,637.98,0.147528123,2177600.802,459.2408697,4596.5,2305.01,758.14,443.36,13.5,2521.22,927.04,187.16,339.9,0,0,53.38,624.48,-47.4,-23.40047393
1212494400,2008,6,23,155,3,2,13,0,120.31,4663.23,609.97,0.160474607,2151530.703,461.3820684,4596.5,2177.85,885.3,444.56,13.44,2453.98,904.44,154.76,339.76,0,0,48.52,596.53,-20.99,-11.10024062
1212496200,2008,6,23,155,3,2,13,30,120.31,4588.22,581.9,0.149360754,2106488.408,459.1079783,4596.5,2165.61,897.54,442.4,13.54,2476.36,880.7,136.14,340.02,0,0,56.16,568.36,6.19,3.564128401
1212498000,2008,6,23,155,3,2,14,0,120.31,4603.3,556.86,0.140872852,2117690.394,460.0374502,4596.5,2217.41,845.74,441.08,13.58,2501.92,857.6,183.48,339.98,0,0,58.26,543.28,26.32,16.39671069
1212499800,2008,6,23,155,3,2,14,30,120.31,4597.28,550.92,0.140404761,2129288.867,463.1627542,4596.5,2214.67,848.48,441.92,13.44,2475.58,864.58,210.72,339.72,0,0,47.76,537.48,26.68,16.95906433
1212501600,2008,6,23,155,3,2,15,0,120.31,4613.366,529.426,0.133335617,2143316.114,464.5883534,4596.5,2261.13,802.02,441.28,13.5,2499.58,873.72,215.56,339.78,0,0,56.1,515.926,41.564,29.42625736
1212503400,2008,6,23,155,3,2,15,30,120.31,4635.3,513.7,0.135464803,2173111.532,468.8178828,4688.5,2261.33,878.82,441.52,7.44,2483.02,870.44,227.1,339.9,18.92,0,60.56,506.26,48.85,36.51926887
1212505200,2008,6,23,155,3,2,16,0,120.31,4667.96,502.26,0.123432934,2194787.698,470.1813422,4664.5,2352.01,788.14,440.66,1.16,2530.76,875.28,226.26,339.94,52.72,0,65.66,501.1,36.59,29.71535307
1212507000,2008,6,23,155,3,2,16,30,120.31,4742.4,500.52,0.121153846,2243473.827,473.0671869,4664.5,2428.43,711.72,441.08,0.96,2530.12,920.88,226.42,339.68,49.56,0,100.22,499.56,32.9,27.35511765
1212508800,2008,6,23,155,3,2,17,0,141.34,4800.408,503.208,0.120249779,2272806.687,473.4611489,4664.5,2483.85,656.3,440.18,1.02,2548.28,947.28,226.32,339.32,50.84,0,110.1,502.188,7.162,6.486790026
1212510600,2008,6,23,155,3,2,17,30,141.34,4775.808,499.408,0.120065128,2264263.511,474.1110846,4664.5,2463.03,677.12,440.2,1,2531.38,944.84,226.32,339.64,49.64,0,109.58,498.408,5.852,5.453156159
1212512400,2008,6,23,155,3,2,18,0,120.31,4621.096,507.82,0.125926836,2203674.016,476.8725895,4664.5,2300.226,839.924,444.5,0.9,2473.2,910.32,225.16,339.12,42.28,0,48.196,506.92,-35.06,-36.2527143
1212514200,2008,6,23,155,3,2,18,30,120.31,4459.738,536.28,0.136873511,2103496.679,471.6637343,4664.5,2110.268,1029.882,443.64,0.92,2416.32,858.82,204.02,339.02,18.4,0,11.818,535.36,-63.24,-58.03964758
1212516000,2008,6,23,155,3,2,19,0,120.31,4286.546,566.14,0.149337019,1922754.014,448.5555536,4664.5,1916.816,947.334,443.28,1,2374.42,684.42,171.54,339.68,29.16,0,46.186,565.14,-106.33,-91.65194156
1212517800,2008,6,23,155,3,2,19,30,120.31,4135.56,570.56,0.155906334,1826421.955,441.6383647,4379.5,1852.01,1012.14,444.44,0.88,2375.52,583.02,166.56,339.84,20.8,0,4.18,569.68,-115.25,-99.47779552
1212519600,2008,6,23,155,3,2,20,0,90.55,4065.088,564.868,0.157169537,1777851.493,437.346373,4379.5,1785.85,1168.3,441.14,0.96,2379.48,540.58,137.86,339.84,20.06,0,7.4,563.908,-97.308,-81.83056663
1212521400,2008,6,23,155,3,2,20,30,90.55,4028.06,553.54,0.151402909,1740798.272,432.1679101,4379.5,1777.83,1176.32,441.38,1,2394.28,462.8,177.6,339.82,35.72,0,6.98,552.54,-87.1,-78.12359853
1212523200,2008,6,23,155,3,2,21,0,90.55,3980.994,497.778,0.142170021,1747727.817,439.0179481,4403.5,1769.706,1094.444,443.28,6.8,2364.66,462.06,209.22,339.48,20.94,0,11.856,490.978,-78.788,-67.8949364
1212525000,2008,6,23,155,3,2,21,30,85.73,3948.88,351.98,0.118134762,1798881.416,455.5421832,4437.5,1820.83,1133.32,438.8,22.42,2355.24,491,203.72,339.78,19.18,0,51.04,329.56,-62.6,-57.11678832
1212526800,2008,6,23,155,3,2,22,0,120.31,4036.76,343.68,0.110088289,1872613.549,463.890236,4433.5,1903.25,1050.9,427.4,47.34,2329.22,595.54,184,339.76,19.6,0,76.9,296.34,-64.85,-53.64158981
1212528600,2008,6,23,155,3,2,22,30,120.31,3990.496,286.62,0.085969263,1845944.151,462.5851401,4433.5,1966.646,987.504,437.48,41.9,2381.9,598.68,135.96,339.22,17.78,0,131.996,244.72,-61.89,-51.82765984
1212530400,2008,6,23,155,3,2,23,0,85.73,3766.466,253.746,0.097488202,1779944.877,472.5769134,4326.5,1763.21,1113.94,439.28,11.76,2225,599.08,110.76,339.32,0,0,113.36,241.986,-68.256,-54.07786528
1212532200,2008,6,23,155,3,2,23,30,85.73,3469.906,182.88,0.074065407,1711669.93,493.2899997,4287.5,1580.116,1207.034,438.64,0.88,2132.48,598.62,86.38,339.82,0,0,54.726,182,-70.91,-55.82365676
1212534000,2008,6,23,155,3,2,0,0,81.72,3398.14,174.54,0.073157669,1692674.071,498.1178146,4141.5,1405.12,1367.18,438.86,1,2123.96,590.36,94.66,339.56,0,0,-162.32,173.54,-64.34,-49.12575399
1212535800,2008,6,23,155,3,2,0,30,90.18,3270.82,186.26,0.079570261,1606165.549,491.058985,3832.5,1280.86,1148.44,439.34,1,2046.36,543.76,79.98,339.46,0,0,-225.9,185.26,-76.98,-56.4493657
1212537600,2008,6,23,155,3,2,1,0,76.26,3113.48,215.08,0.092854298,1507872.729,484.3046138,3669.5,1126.66,1302.64,411.2,0.98,1925.72,478.22,80.56,338.9,0,0,-224.84,214.1,-89,-55.90452261
1212539400,2008,6,23,155,3,2,1,30,70.97,3009.2,253.82,0.108939253,1415062.541,470.2454277,3669.5,983.9,1591.4,394.24,1.08,1881.4,381.14,77.78,339.98,0,0,-222.42,252.74,-128.24,-71.97216298
1212541200,2008,6,23,155,3,2,2,0,70.82,2950.82,226.1,0.101666655,1386231.229,469.7783087,3669.5,976.62,1271.68,394.56,1.16,1888.68,343.8,76.98,340.2,0,0,-221.5,224.94,-89.84,-52.93424464
1212543000,2008,6,23,155,3,2,2,30,70.82,2905.5,245.36,0.109908794,1357661.301,467.2728623,3669.5,932.54,1315.76,394.64,1.02,1843.3,325.64,76.46,339.74,0,0,-221.6,244.34,-110.09,-61.06781306
1212544800,2008,6,23,155,3,2,3,0,67.44,2865.62,246.58,0.111878058,1346187.116,469.7716781,3669.5,891.42,1356.88,394.4,0.98,1801.98,325.68,76.48,339.9,0,0,-220.58,245.6,-109.32,-60.09895547
1212546600,2008,6,23,155,3,2,3,30,67.44,2845,240.58,0.110579965,1341844.4,471.6500526,3669.5,891.02,1293.28,395.04,1.04,1787.48,324.9,77.02,339.96,0,0,-219.04,239.54,-103.01,-57.54909355
1212548400,2008,6,23,155,3,2,4,0,67.44,2842.5,255.12,0.11582058,1336508.745,470.1877732,3669.5,874.54,1309.76,394.8,0.98,1771.18,324.74,76.7,339.68,0,0,-218.42,254.14,-117.72,-63.20197573
1212550200,2008,6,23,155,3,2,4,30,67.15,2801.04,287.96,0.129266273,1317248.837,470.271341,3669.5,800.18,1384.12,382.16,0.88,1692.62,329.14,76.5,339.82,0,0,-217.88,287.08,-150.86,-74.45831894
1212552000,2008,6,23,155,3,2,5,0,67.15,2785.46,269.2,0.123182526,1321918.991,474.5783429,3669.5,804.82,1334.48,341.28,1.14,1696.24,327.84,76.88,340.24,0,0,-214.9,268.06,-134.41,-70.07272632
1212553800,2008,6,23,155,3,2,5,30,67.15,2808.64,267.1,0.121411074,1327164.315,472.5291652,3669.5,828.52,1355.78,377.04,1.1,1719.26,330.06,77,340.22,0,0,-214.04,266,-132.32,-69.35010482
1212555600,2008,6,23,156,4,3,6,0,61.31,2990.44,278.92,0.118029454,1369832.778,458.0706446,3555.5,988.96,1567.34,394.96,1.02,1879.32,314.26,102.8,340.08,0,0,-213.48,277.9,21.58,7.716788843
1212557400,2008,6,23,156,4,3,6,30,66.06,3258.22,264.58,0.103927912,1513572.596,464.5397168,3647.5,1255.06,1301.24,398.22,0.96,2033.64,346.38,195.5,339.92,3.2,0,-212.78,263.62,37.44,13.69923161
1212559200,2008,6,23,156,4,3,7,0,74.78,3560.24,272.9,0.08770757,1686972.826,473.8368274,4145.5,1645.76,1223.54,394.64,0.98,2203.42,402.42,281.8,339.96,17.66,0,-45.96,271.92,33.62,12.02475053
1212561000,2008,6,23,156,4,3,7,30,98.48,3901.642,267.6,0.087558008,1856280.827,475.7691317,4291.5,1916.942,1065.358,398.08,1.04,2408.36,419.34,352,340.28,23.34,0,15.662,266.56,13.8,5.221339387
1212562800,2008,6,23,156,4,3,8,0,106.82,4264.48,267.16,0.080005065,2050785.434,480.8992971,4383.5,2207.84,1043.46,429.12,0.98,2562.76,473.04,471.96,340.24,61.36,0,12.96,266.18,-1.16,-0.452347528
1212564600,2008,6,23,156,4,3,8,30,116.64,4407.82,271.94,0.078515003,2140921.302,485.7097845,4383.5,2335.5,996.8,429.16,0.86,2609.54,478.2,549.48,339.92,74.46,0,9.28,271.08,-21.03,-8.364323357
1212566400,2008,6,23,156,4,3,9,0,133.94,4544.142,254.74,0.072352493,2186877.094,481.251927,4383.5,2488.722,843.578,432.12,1.04,2719.78,450.2,567.02,340.58,105.16,0,31.582,253.7,-12.51,-5.250015737
1212568200,2008,6,23,156,4,3,9,30,151.24,4626.06,254.42,0.069562435,2211034.561,477.9519852,4407.5,2570.96,761.34,439.12,7.68,2758.76,448.98,576.86,340.56,114.8,0,56.62,246.74,-17.02,-7.430043218
1212570000,2008,6,23,156,4,3,10,0,158.74,4623.7,267.64,0.069745009,2225270.875,481.274926,4692.5,2532.26,800.04,439.14,20.16,2724.48,471.06,592.24,339.92,99.74,0,53.62,247.48,-24.49,-10.83173002
1212571800,2008,6,23,156,4,3,10,30,158.74,4669.86,271.3,0.069620931,2272682.033,486.6702713,4692.5,2499.28,1019.02,439.22,21.24,2711.62,560.22,570.86,339.76,85.76,0,55.28,250.06,-28.22,-12.44322942
1212573600,2008,6,23,156,4,3,11,0,158.74,4718.582,261.62,0.066816683,2267819.596,480.6146414,4692.5,2557.362,960.938,444.38,21.34,2730.64,593.42,511.52,340.54,73.46,0,132.382,240.28,-18.78,-8.468996618
1212575400,2008,6,23,156,4,3,11,30,158.74,4755.14,257.86,0.064994932,2302850.931,484.2866731,4726.5,2597.66,920.64,449.28,23.88,2735.72,603.78,536.18,340.24,93.2,0,113.08,233.98,-13.13,-6.015347612
1212577200,2008,6,23,156,4,3,12,0,158.74,4792.64,271.16,0.064657475,2361790.269,492.7952587,4707.5,2622.76,892.54,450.48,36.34,2739.4,625.86,590.58,338.76,98.26,0,53.56,234.82,-13.51,-6.171626961
1212579000,2008,6,23,156,4,3,12,30,169.68,4802.12,280.32,0.066474807,2374861.071,494.5442993,4707.5,2628.64,886.66,451.44,36.16,2718.82,645.56,604.58,333.26,96.8,0,47.72,244.16,-21.1,-9.400757407
1212580800,2008,6,23,156,4,3,13,0,158.74,4721.394,284.19,0.072245612,2325091.644,492.4587196,4726.5,2543.904,971.396,452.28,18.09,2681.18,648.52,549.44,333.42,95.68,0,53.964,266.1,-40.91,-17.30504854
1212582600,2008,6,23,156,4,3,13,30,167.6,4664.562,252.54,0.069717157,2298903.491,492.8444494,4607.5,2558.262,912.038,451.28,2.42,2658.24,652,512.96,333.26,96.6,0,83.882,250.12,-34.5,-15.42864809
1212584400,2008,6,23,156,4,3,14,0,159.9,4670.56,238.56,0.066917029,2317326.597,496.1560491,4583.5,2561.26,909.04,451.1,1.08,2627.08,651.56,571.6,333.2,95.66,0,77.84,237.48,-33.56,-15.87511826
1212586200,2008,6,23,156,4,3,14,30,169.68,4682.222,236.86,0.066383012,2356383.37,503.2617782,4668.5,2558.722,911.578,451.5,1.04,2619.98,654.82,624.64,333.38,93.46,0,44.082,235.82,-36.87,-17.71531532
1212588000,2008,6,23,156,4,3,15,0,159.21,4721.522,205.6,0.059205485,2404371.464,509.2365267,4668.5,2597.342,947.958,450.74,1.12,2692.16,667.78,640.98,333.66,79.2,0,27.082,204.48,-22.23,-12.07463132
1212589800,2008,6,23,156,4,3,15,30,167.67,4757.46,216.46,0.061066199,2436459.351,512.13449,4668.5,2618.6,926.7,452.12,0.94,2699.04,719.4,634.68,337.52,66.5,0,8.86,215.52,-32.11,-16.87646178
1212591600,2008,6,23,156,4,3,16,0,169.68,4809.482,192.98,0.055519493,2466744.705,512.8919715,4668.5,2693.982,851.318,452.32,1.04,2738.96,739.82,625.34,337.7,67.96,0,31.642,191.94,-30.43,-18.04595997
1212593400,2008,6,23,156,4,3,16,30,169.68,4898.642,189.98,0.069162025,2509494.454,512.2837012,4668.5,2705.342,839.958,451.64,0.98,2727.7,740.8,646.02,338.06,46.62,0,59.662,189,-32.44,-19.84340592
1212595200,2008,6,23,156,4,3,17,0,169.68,4973.86,214.28,0.058280691,2511085.729,504.8565359,4730,2763.26,785.04,449.96,27.52,2799.56,741.28,648.08,340.2,61.54,0,65.8,186.76,-56.64,-37.97264682
1212597000,2008,6,23,156,4,3,17,30,169.68,4952.06,226.14,0.061493601,2499149.236,504.6686098,4720,2708.04,840.26,449.76,48.16,2773.3,741.6,640.76,339.36,48.82,0,55.54,177.98,-51.27,-35.83685737
1212598800,2008,6,23,156,4,3,18,0,169.68,4798.482,212.542,0.049807835,2430141.541,506.4396493,4720,2652.1,896.2,449.88,48.48,2728.68,741.88,602.14,339.62,39.88,0,58.8,164.062,-63.122,-51.23497374
1212600600,2008,6,23,156,4,3,18,30,158.74,4683.864,180.18,0.04433946,2366074.407,505.1543783,4720,2579.544,938.756,449.94,47.56,2672.48,725.3,568.3,339.62,41.66,0,81.264,132.62,-33.49,-31.4238799
1212602400,2008,6,23,156,4,3,19,0,160.71,4551.5,148.64,0.040672306,2284518.701,501.9265518,4720,2516.3,972,450.02,38.52,2627.5,716.46,503.04,339.42,43.34,0,98.1,110.12,-20.61,-22.74457871
1212604200,2008,6,23,156,4,3,19,30,141.77,4446.48,117.26,0.041151653,2252445.833,506.5683041,4697.5,2480.64,891.66,449.84,9.34,2616.44,753.48,430.42,339.08,31.24,0,83.5,107.92,-22.01,-25.08690944
1212606000,2008,6,23,156,4,3,20,0,131.27,4345.9,87.86,0.037262707,2224727.106,511.9140122,4576.5,2443.02,777.28,450,0.92,2606.54,764.88,405.6,339.82,6.08,0,60.12,86.94,-10.28,-14.15587992
1212607800,2008,6,23,156,4,3,20,30,131.27,4297.484,69.084,0.03329483,2191344.097,509.9132648,4484.5,2432.18,788.12,450.08,1,2642.02,764.22,344.36,339.52,0,0,63.28,68.084,4.416,7.223712622
1212609600,2008,6,23,156,4,3,21,0,131.27,4225.956,60.056,0.038986681,2173363.581,514.2892119,4484.5,2339.52,877.78,450.08,0.84,2580.7,746.06,339.66,338.9,0,0,55.04,59.216,7.074,13.20441267
1212611400,2008,6,23,156,4,3,21,30,123.65,4158.368,48.748,0.029566407,2145407.328,515.9253169,4484.5,2313.64,903.66,441.62,0.86,2563.08,735.16,339.62,338.94,0,0,57.76,47.888,17.102,36.18781608
1212613200,2008,6,23,156,4,3,22,0,131.27,4219.286,45.042,0.028199558,2138094.903,506.7432981,4484.5,2378.304,838.996,429.36,1.06,2643.26,723.56,289.46,338.98,0,0,103.984,43.982,23.528,50.52613495
